,id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety,festivalId,festival
960,42461264,2273066,false,2273066,false,0,FEST,Groove is in the Park 2027,0,,,,,"{'id': 123025, 'name': 'Harlow Rugby Club', 'address': 'Latton Park, Howard Way, Latton Bush', 'town': 'Harlow', 'postcode_lookup': 'Harlow', 'postcode': 'CM20 3FD', 'region': 'Essex', 'country': 'GB', 'phone': '', 'latitude': 51.7661231, 'longitude': 0.1163633, 'type': 'Sports', 'rating': 4, 'reviewCount': 282}",https://d31fr2pwly4c4s.cloudfront.net/a/d/3/2273066_499ea32b_groove-is-in-the-park-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/d/3/2273066_499ea32b_groove-is-in-the-park-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/d/3/2273066_499ea32b_groove-is-in-the-park-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/d/3/2273066_499ea32b_groove-is-in-the-park-2027_1024.webp,https://www.skiddle.com/whats-on/Harlow/Harlow-Rugby-Club/Groove-is-in-the-Park-2027/42461264/,2027-05-30,2027-05-30T14:00:00+00:00,2027-05-30T22:30:00+00:00,After a brilliant first festival GROOVE IS IN THE PARK is back in HARLOW with a dynamite line up,"{'doorsopen': '14:00', 'doorsclose': '22:30', 'lastentry': '21:00'}",,,0,0,true,"{'minPrice': 10, 'maxPrice': 400}",,public,,false,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,,
961,42467501,2274281,false,2274281,false,0,FEST,Land Beyond Festival 2027,0,,,,,"{'id': 93014, 'name': 'East Brighton Park', 'address': 'East Brighton Park, Wilson Avenue', 'town': 'Brighton', 'postcode_lookup': 'Brighton', 'postcode': 'BN2 5PB', 'region': 'Brighton and Hove', 'country': 'GB', 'phone': '', 'latitude': 50.819877, 'longitude': -0.09738, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 1118}",https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,False,https://www.skiddle.com/whats-on/Brighton/East-Brighton-Park/Land-Beyond-Festival-2027/42467501/,2027-05-30,2027-05-30T12:00:00+00:00,2027-05-30T22:00:00+00:00,"Land Beyond Festival returns for 2027.
Super early bird loyalty tickets now live.

Please note: location is STC and details may change.","{'doorsopen': '12:00', 'doorsclose': '22:00', 'lastentry': ''}",18,,0,0,true,"{'minPrice': 5, 'maxPrice': 40}",,public,,false,{'enabled': False},#f8c878,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,,
962,42502174,2284166,false,2284166,false,0,FEST,Ely Fest - Family Festival 2027,0,,,,,"{'id': 138641, 'name': 'Ely Secret Venue (TBA)', 'address': 'Ely', 'town': 'Ely', 'postcode_lookup': 'Cambridge', 'postcode': 'CB7 4BB', 'region': 'Cambridge', 'country': 'GB', 'phone': '', 'latitude': 52.399539, 'longitude': 0.262363, 'type': 'Restaurant', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/c/f/a/2284166_2068569a_ely-fest-family-festival-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/f/a/2284166_2068569a_ely-fest-family-festival-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/f/a/2284166_2068569a_ely-fest-family-festival-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/f/a/2284166_2068569a_ely-fest-family-festival-2027_1024.webp,https://www.skiddle.com/whats-on/Cambridge/Ely-Secret-Venue-%28TBA%29/Ely-Fest---Family-Festival-2027/42502174/,2027-05-30,2027-05-30T12:00:00+00:00,2027-05-30T18:00:00+00:00,"Ely Fest returns on Sunday 30th May 2027 with live music, Kids workshops, arts & crafts, games and activities at EOSA.","{'doorsopen': '12:00', 'doorsclose': '18:00', 'lastentry': '17:00'}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 45}",,public,,false,{'enabled': False},#0868b8,GBP,"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,,
963,42427619,2265001,false,2265001,false,0,FEST,Country Club - Outdoor Country Music Festival 2027 - Chelmsford,0,,,,,"{'id': 115707, 'name': 'Wheelers Farm ', 'address': '1 Wheelers Farm, Wheelers Hill, Little Waltham', 'town': 'Chelmsford', 'postcode_lookup': 'Chelmsford', 'postcode': 'CM3 3LZ', 'region': 'Essex', 'country': 'GB', 'phone': '07554447162', 'latitude': 51.7871197, 'longitude': 0.4902514, 'type': 'Nightclub', 'rating': 3, 'reviewCount': 235}",https://d31fr2pwly4c4s.cloudfront.net/1/2/7/2265001_f67f56aa_country-club-outdoor-country-music-festival-2027-chelmsford_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/1/2/7/2265001_f67f56aa_country-club-outdoor-country-music-festival-2027-chelmsford.jpg,https://d31fr2pwly4c4s.cloudfront.net/1/2/7/2265001_f67f56aa_country-club-outdoor-country-music-festival-2027-chelmsford_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/1/2/7/2265001_f67f56aa_country-club-outdoor-country-music-festival-2027-chelmsford_1024.webp,https://www.skiddle.com/whats-on/Chelmsford/Wheelers-Farm-/Country-Club---Outdoor-Country-Music-Festival-2027---Chelmsford/42427619/,2027-05-30,2027-05-30T14:00:00+00:00,2027-05-30T22:00:00+00:00,Saddle up cowboys & cowgirls for Chelmsfords forultimate hoedown in May 2027!,"{'doorsopen': '14:00', 'doorsclose': '22:00', 'lastentry': '19:00'}",18,,0,0,true,"{'minPrice': 0, 'maxPrice': 0}",,public,,false,{'enabled': False},#0898e8,GBP,,[object Object],,,
964,42470435,2275384,false,2275384,false,0,FEST,"Love the 90s Festival 2027|Elvaston Castle, Derby",0,,,,,"{'id': 5433, 'name': 'Elvaston Castle Country Park', 'address': 'Borrowash Road, Elvaston', 'town': 'Derby', 'postcode_lookup': 'Derby', 'postcode': 'DE72 3EP', 'region': 'Derbyshire', 'country': 'GB', 'phone': '01332 571342', 'latitude': 52.893113, 'longitude': -1.397213, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 1445}",https://d31fr2pwly4c4s.cloudfront.net/9/3/8/2275384_346b53a0_love-the-90s-festival-2027-elvaston-castle-derby_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/3/8/2275384_346b53a0_love-the-90s-festival-2027-elvaston-castle-derby.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/3/8/2275384_346b53a0_love-the-90s-festival-2027-elvaston-castle-derby_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/3/8/2275384_346b53a0_love-the-90s-festival-2027-elvaston-castle-derby_1024.webp,https://www.skiddle.com/festivals/love-the-90s-fest/,2027-05-30,2027-05-30T13:00:00+00:00,2027-05-30T23:00:00+00:00,After a successful year Love The 90s Festival is coming back to Elvaston Castle in 2027. Huge lineup TBA.,"{'doorsopen': '13:00', 'doorsclose': '23:00', 'lastentry': '17:00'}",18,,0,0,true,"{'minPrice': 0, 'maxPrice': 0}",,public,,false,{'enabled': False},#080808,GBP,,[object Object],,2916,"{'id': 2916, 'name': ""Love The 90's Fest - Derby"", 'earliestStartDate': None}"
965,42467940,2274336,false,2274336,false,0,FEST,City Splash 2027,0,,,,,"{'id': 31832, 'name': 'Brockwell Park', 'address': 'Herne Hill, Brixton', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SE24 0NG', 'region': 'London', 'country': 'GB', 'phone': '020 7926 9000', 'latitude': 51.452522, 'longitude': -0.103317, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 714}",https://d31fr2pwly4c4s.cloudfront.net/d/1/e/2274336_ce070ce5_city-splash-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/1/e/2274336_ce070ce5_city-splash-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/1/e/2274336_ce070ce5_city-splash-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/1/e/2274336_ce070ce5_city-splash-2027_1024.webp,https://www.skiddle.com/festivals/city-splash-festival/,2027-05-31,2027-05-31T12:00:00+00:00,2027-05-31T22:00:00+00:00,City Splash 2027  - The Home of Culture,"{'doorsopen': '12:00', 'doorsclose': '22:00', 'lastentry': '18:00'}",,,0,0,true,"{'minPrice': 59.95, 'maxPrice': 144.95}",,public,,false,{'enabled': False},#f8c808,GBP,,"[object Object],[object Object],[object Object],[object Object]",,2349,"{'id': 2349, 'name': 'City Splash Festival ', 'earliestStartDate': None}"
966,42473828,2276407,false,2276407,false,0,FEST,Wychwood Festival,0,,,,,"{'id': 8690, 'name': 'Cheltenham Racecourse', 'address': 'Evesham Road, Prestbury', 'town': 'Cheltenham', 'postcode_lookup': 'Cheltenham', 'postcode': 'GL50 4SH', 'region': 'Gloucestershire', 'country': 'GB', 'phone': '01242226226', 'latitude': 51.918208, 'longitude': -2.069876, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 599}",https://d31fr2pwly4c4s.cloudfront.net/d/5/2/2276407_35478456_Wychwood-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/2/2276407_35478456_Wychwood-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/2/2276407_35478456_Wychwood-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/2/2276407_35478456_Wychwood-Festival_1024.webp,https://www.skiddle.com/festivals/wychwood/,2027-06-04,2027-06-04T11:00:00+00:00,2027-06-06T23:00:00+00:00,Wychwood Festival at Cheltenham racecourse.,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 59.95, 'maxPrice': 144.95}",0,public,,false,{'enabled': False},#085858,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,254,"{'id': 254, 'name': 'Wychwood Festival', 'earliestStartDate': None}"
967,42503290,2284394,false,2284394,false,0,FEST,Glorious Day Festival 2027,0,,,,,"{'id': 54350, 'name': 'Hove Lawns', 'address': 'Hove Lawns', 'town': 'Hove & Brighton', 'postcode_lookup': 'Brighton', 'postcode': 'BN3 2PE', 'region': 'Brighton and Hove', 'country': 'GB', 'phone': 'NA', 'latitude': 50.822969, 'longitude': -0.159751, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 212}",https://d31fr2pwly4c4s.cloudfront.net/d/5/3/2284394_87b7d49f_glorious-day-festival-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/3/2284394_87b7d49f_glorious-day-festival-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/3/2284394_87b7d49f_glorious-day-festival-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/5/3/2284394_87b7d49f_glorious-day-festival-2027_1024.webp,https://www.skiddle.com/festivals/glorious-day-festival/,2027-06-05,2027-06-05T13:00:00+00:00,2027-06-05T22:30:00+00:00,A boutique festival at Hove Lawns on Brighton & Hove Seafront,"{'doorsopen': '13:00', 'doorsclose': '22:30', 'lastentry': '16:45'}",18,,0,0,true,"{'minPrice': 5, 'maxPrice': 100}",,public,,false,{'enabled': False},#e8a828,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,2823,"{'id': 2823, 'name': 'Glorious Day Festival', 'earliestStartDate': None}"
968,42468292,2274534,false,2274534,false,0,FEST,Terminal V Festival 2027,0,,,,,"{'id': 139768, 'name': 'Outdoor Industrial Location TBA', 'address': 'Gordon Street', 'town': 'Glasgow', 'postcode_lookup': 'Glasgow', 'postcode': 'G1 3SJ', 'region': 'Scotland', 'country': 'GB', 'phone': '', 'latitude': 55.8593948, 'longitude': -4.2579586, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/8/4/5/2274534_57aa31f0_terminal-v-festival-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/5/2274534_57aa31f0_terminal-v-festival-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/5/2274534_57aa31f0_terminal-v-festival-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/4/5/2274534_57aa31f0_terminal-v-festival-2027_1024.webp,https://www.skiddle.com/festivals/terminal-v-festival/,2027-06-05,2027-06-05T12:00:00+00:00,2027-06-06T22:30:00+00:00,"Glasgow hosts 10 years of Terminal V in an undiscovered outdoor location in the industrial heart of the city,","{'doorsopen': '12:00', 'doorsclose': '22:30', 'lastentry': '17:00'}",18,,0,0,true,"{'minPrice': 0, 'maxPrice': 0}",,public,,false,{'enabled': False},#080808,GBP,,"[object Object],[object Object],[object Object],[object Object]",,1779,"{'id': 1779, 'name': 'Terminal V Festival 2027', 'earliestStartDate': None}"
969,42084971,2205587,false,2205587,false,0,FEST,LOADED : Music Festival,0,,,,,"{'id': 67014, 'name': 'Ratby Sports Club', 'address': '', 'town': 'Leicester', 'postcode_lookup': 'Leicester', 'postcode': 'LE6 0LE', 'region': 'Leicestershire', 'country': 'GB', 'phone': '07503 088919', 'latitude': 52.6468661, 'longitude': -1.2463714, 'type': 'other', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/0/e/7/2205587_97935368_LOADED---Music-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/e/7/2205587_97935368_LOADED---Music-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/e/7/2205587_97935368_LOADED---Music-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/e/7/2205587_97935368_LOADED---Music-Festival_1024.webp,https://www.skiddle.com/whats-on/Leicester/Ratby-Sports-Club/LOADED--Music-Festival/42084971/,2027-06-05,2027-06-05T12:00:00+00:00,2027-06-05T22:00:00+00:00,Live Bands & Legendary DJs,"{'doorsopen': '12:00', 'doorsclose': '22:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 25, 'maxPrice': 35}",,public,,false,{'enabled': False},#284808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,,
970,42505149,2285657,false,2285657,false,0,FEST,Stories In The Park 2027,0,,,,,"{'id': 104400, 'name': 'Palmer Park', 'address': 'Reading', 'town': 'England', 'postcode_lookup': 'Reading', 'postcode': 'RG1 3PE', 'region': 'Berkshire', 'country': 'GB', 'phone': '', 'latitude': 51.4534992, 'longitude': -0.9392127, 'type': 'Other', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/f/2/c/2285657_d31b103b_stories-in-the-park-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/2/c/2285657_d31b103b_stories-in-the-park-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/2/c/2285657_d31b103b_stories-in-the-park-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/2/c/2285657_d31b103b_stories-in-the-park-2027_1024.webp,https://www.skiddle.com/whats-on/Reading/Palmer-Park/Stories-In-The-Park-2027/42505149/,2027-06-05,2027-06-05T12:00:00+00:00,2027-06-05T22:30:00+00:00,"Stories In The Park returns June 5, 2027 at Palmer Park. UK's biggest independent dance festival, 10,000 capacity.","{'doorsopen': '12:00', 'doorsclose': '22:30', 'lastentry': '16:00'}",18,,0,0,true,"{'minPrice': 25, 'maxPrice': 25}",,public,,false,{'enabled': False},#f8f8f8,GBP,,"[object Object],[object Object],[object Object]",,,
971,42439232,2269109,false,2269109,false,0,FEST,Road to Nashville Outdoor Festival 2027 | Elvaston Castle,0,,,,,"{'id': 5433, 'name': 'Elvaston Castle Country Park', 'address': 'Borrowash Road, Elvaston', 'town': 'Derby', 'postcode_lookup': 'Derby', 'postcode': 'DE72 3EP', 'region': 'Derbyshire', 'country': 'GB', 'phone': '01332 571342', 'latitude': 52.893113, 'longitude': -1.397213, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 1445}",https://d31fr2pwly4c4s.cloudfront.net/c/2/3/2269109_6e432f47_road-to-nashville-outdoor-festival-elvaston-castle_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/2/3/2269109_6e432f47_road-to-nashville-outdoor-festival-elvaston-castle.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/2/3/2269109_6e432f47_road-to-nashville-outdoor-festival-elvaston-castle_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/2/3/2269109_6e432f47_road-to-nashville-outdoor-festival-elvaston-castle_1024.webp,https://www.skiddle.com/festivals/road-to-nashville-derby/,2027-06-05,2027-06-05T13:00:00+00:00,2027-06-05T23:00:00+00:00,"Following a hugely successful 2026 show, The Road to Nashville is RETURNING to Derby in June 2027!","{'doorsopen': '13:00', 'doorsclose': '23:00', 'lastentry': ''}",18,,0,0,true,"{'minPrice': 0, 'maxPrice': 0}",,public,,false,{'enabled': False},#181848,GBP,[object Object],[object Object],,3169,"{'id': 3169, 'name': 'Road to Nashville Outdoor Festival | Derby 2027', 'earliestStartDate': None}"
972,42504138,2284869,false,2284869,false,0,FEST,Download Festival,0,,,,,"{'id': 58283, 'name': 'Raceway Fields And Forest Donington Park', 'address': 'Raceway Fields and Forest Donington Park, Castle Donington, Leicestershire', 'town': 'Leicestershire ', 'postcode_lookup': 'Derby', 'postcode': 'DE74 2RP', 'region': 'Derbyshire', 'country': 'GB', 'phone': '', 'latitude': 52.831932, 'longitude': -1.365966, 'type': 'Outdoors', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/6/f/7/2284869_30731313_Download-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/f/7/2284869_30731313_Download-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/f/7/2284869_30731313_Download-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/f/7/2284869_30731313_Download-Festival_1024.webp,https://www.skiddle.com/festivals/download-festival/,2027-06-09,2027-06-09T11:00:00+00:00,2027-06-13T23:00:00+00:00,Britain's greatest rock festival!,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 0, 'maxPrice': 0}",0,public,,false,{'enabled': False},#383838,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,36,"{'id': 36, 'name': 'Download Festival', 'earliestStartDate': None}"
973,42503600,2284661,false,2284661,false,0,FEST,WMF 2027 - Our 21st Birthday,0,,,,,"{'id': 137505, 'name': 'The Leys Recreational Park', 'address': 'The Leys', 'town': 'Witney', 'postcode_lookup': 'Oxford', 'postcode': 'OX28 4AR', 'region': 'Oxon', 'country': 'GB', 'phone': '01993 704379', 'latitude': 51.7792115, 'longitude': -1.4858118, 'type': 'Other', 'rating': 4, 'reviewCount': 45}",https://d31fr2pwly4c4s.cloudfront.net/0/5/0/2284661_a8fe5dca_wmf-2027-our-21st-birthday_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/5/0/2284661_a8fe5dca_wmf-2027-our-21st-birthday.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/5/0/2284661_a8fe5dca_wmf-2027-our-21st-birthday_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/5/0/2284661_a8fe5dca_wmf-2027-our-21st-birthday_1024.webp,https://www.skiddle.com/whats-on/Oxford/The-Leys-Recreational-Park/WMF-2027---Our-21st-Birthday/42503600/,2027-06-11,2027-06-11T17:00:00+00:00,2027-06-12T23:00:00+00:00,"Witney Music Festival turns 21 in 2027! Live music across multiple stages at The Leys, Witney. Affordable, family-friendly, full of community spirit.","{'doorsopen': '17:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 8}",,public,,false,{'enabled': False},#180808,GBP,,,,,
974,42487080,2280702,false,2280702,false,0,FEST,Goodlife Festival 2027,0,,,,,"{'id': 12592, 'name': 'Harewood House', 'address': 'Harewood House', 'town': 'Leeds', 'postcode_lookup': 'Leeds', 'postcode': 'LS17 9LG', 'region': 'West Yorkshire', 'country': 'GB', 'phone': '0113 2181010', 'latitude': 53.897006, 'longitude': -1.527206, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 727}",https://d31fr2pwly4c4s.cloudfront.net/f/7/1/2280702_e5b31097_goodlife-festival-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/7/1/2280702_e5b31097_goodlife-festival-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/7/1/2280702_e5b31097_goodlife-festival-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/7/1/2280702_e5b31097_goodlife-festival-2027_1024.webp,https://www.skiddle.com/festivals/goodlife-festival/,2027-06-12,2027-06-12T12:00:00+00:00,2027-06-12T23:00:00+00:00,"A Bold, Beautiful & Boutique Festival at the picturesque grounds of Harewood House.","{'doorsopen': '12:00', 'doorsclose': '23:00', 'lastentry': '16:30'}",18,,0,0,true,"{'minPrice': 5, 'maxPrice': 100}",,public,,false,{'enabled': False},#a878b8,GBP,,"[object Object],[object Object],[object Object],[object Object],[object Object]",,2767,"{'id': 2767, 'name': 'Goodlife Festival', 'earliestStartDate': None}"
975,42486880,2280576,false,2280576,false,0,FEST,Summer Fest at the Beach 2027,0,,,,,"{'id': 122537, 'name': 'Weston Super Mare Beach', 'address': 'Marine Parade', 'town': 'Weston-super-Mare', 'postcode_lookup': 'Bristol', 'postcode': 'BS23 1AL', 'region': 'Bristol', 'country': 'GB', 'phone': '', 'latitude': 51.34327359, 'longitude': -2.9814491, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 132}",https://d31fr2pwly4c4s.cloudfront.net/c/d/f/2280576_75230989_Summer-Fest-at-the-Beach-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/d/f/2280576_75230989_Summer-Fest-at-the-Beach-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/d/f/2280576_75230989_Summer-Fest-at-the-Beach-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/d/f/2280576_75230989_Summer-Fest-at-the-Beach-2027_1024.webp,https://www.skiddle.com/whats-on/Bristol/Weston-Super-Mare-Beach/Summer-Fest-at-the-Beach-2027/42486880/,2027-06-12,2027-06-12T11:00:00+00:00,2027-06-13T22:00:00+00:00,Summer Fest at the Beach in Weston-Super-Mare 12th/13th June 2027 with huge acts good vibes golden sands and unforgettable beachfront weekend fun.,"{'doorsopen': '11:00', 'doorsclose': '22:00', 'lastentry': '16:00'}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 159.41}",,public,,false,{'enabled': False},#f8f8f8,GBP,,,,,
976,42506627,2285811,false,2285811,false,0,FEST,Makemake Brewing Co. Presents: Far Out Festival,0,,,,,"{'id': 116324, 'name': 'Pitt St Indoor Skatepark', 'address': '315 Commercial Rd, Portsmouth', 'town': 'Portsmouth', 'postcode_lookup': 'Portsmouth', 'postcode': 'PO1 4AY', 'region': 'Hampshire', 'country': 'GB', 'phone': '', 'latitude': 50.8040859, 'longitude': -1.088732, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 381}",https://d31fr2pwly4c4s.cloudfront.net/d/9/0/2285811_27233337_Makemake-Brewing-Co--Presents--Far-Out-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/9/0/2285811_27233337_Makemake-Brewing-Co--Presents--Far-Out-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/9/0/2285811_27233337_Makemake-Brewing-Co--Presents--Far-Out-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/9/0/2285811_27233337_Makemake-Brewing-Co--Presents--Far-Out-Festival_1024.webp,https://www.skiddle.com/whats-on/Portsmouth/Pitt-St-Indoor-Skatepark/Makemake-Brewing-Co-Presents-Far-Out-Festival/42506627/,2027-06-12,2027-06-12T12:00:00+00:00,2027-06-12T23:00:00+00:00,"Makemake Brewing Co & Pitt Street Skate Park welcome you to join us for an event like no other.

Fusing Beer, Music, Food and the Dude into an experie","{'doorsopen': '12:00', 'doorsclose': '23:00', 'lastentry': '14:00'}",18,,0,0,true,"{'minPrice': 10, 'maxPrice': 15}",,public,,false,{'enabled': False},#080808,GBP,,"[object Object],[object Object],[object Object]",,,
977,42503605,2284665,false,2284665,false,0,FEST,Earlham Park Tribute Festival 2027,0,,,,,"{'id': 59065, 'name': 'Earlham Park', 'address': 'Earlham Road', 'town': 'Norwich', 'postcode_lookup': 'Norwich', 'postcode': 'NR4 7TQ', 'region': 'Norfolk', 'country': 'GB', 'phone': '', 'latitude': 52.6256681, 'longitude': 1.2378515, 'type': 'Outdoors', 'rating': 3, 'reviewCount': 1272}",https://d31fr2pwly4c4s.cloudfront.net/f/e/6/2284665_35269437_Earlham-Park-Tribute-Festival-2027_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/6/2284665_35269437_Earlham-Park-Tribute-Festival-2027.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/6/2284665_35269437_Earlham-Park-Tribute-Festival-2027_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/6/2284665_35269437_Earlham-Park-Tribute-Festival-2027_1024.webp,https://www.skiddle.com/festivals/earlham-park-tribute-festival/,2027-06-12,2027-06-12T12:00:00+00:00,2027-06-12T23:00:00+00:00,Get ready for a full day of unforgettable live music as the Earlham Park Tribute Festival comes to Norwich on Saturday 12th June 2027,"{'doorsopen': '12:00', 'doorsclose': '23:00', 'lastentry': '18:00'}",,,0,0,true,"{'minPrice': 5.99, 'maxPrice': 49.99}",,public,,false,{'enabled': False},#080808,GBP,"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,3077,"{'id': 3077, 'name': 'Earlham Park Tribute Festival', 'earliestStartDate': None}"
