id,eventname,startdate,enddate,venue.town,venue.region,cancelled,genre_count,genres,artist_count
41307582,Garage Nation Outdoor Festival 2026,2026-08-08T13:00:00+00:00,2026-08-08T22:00:00+00:00,Morden,London,0,5.0,"['House', 'UK Garage', 'Drum and Bass', 'Old Skool', 'Jungle']",6.0
42430684,Made In 90s Fest 5th Birthday Feat R&B Icons Xscape & Lil' Mo,2026-08-08T13:00:00+00:00,2026-08-08T22:00:00+00:00,Croydon,Surrey,0,5.0,"['UK Garage', 'R&B', 'Dancehall', 'Hip Hop', 'Afrobeat']",7.0
42286156,"Road to Nashville Outdoor Festival | Tileyard, Wakefield",2026-08-08T12:00:00+00:00,2026-08-08T22:00:00+00:00,Wakefield,West Yorkshire,0,1.0,['Country/Americana'],1.0
41496466,Park Rock Bexleyheath 2026,2026-08-08T12:00:00+00:00,2026-08-08T22:00:00+00:00,Bexleyheath,Kent,0,3.0,"['Rock', 'Pop', 'Covers Band/Tribute Act']",
42266347,Hawkwind: Friends and Relations,2026-08-08T19:00:00+00:00,2026-08-09T23:00:00+00:00,Morecambe,Lancashire,0,1.0,['Alternative'],1.0
41496476,"ARTFUL DODGER, K-KLASS & MORE | Love the 90s Fest | Binks Yard",2026-08-08T14:00:00+00:00,2026-08-08T22:00:00+00:00,Nottingham,Nottingham,0,1.0,['1990s'],7.0
41302276,The Canwell Show,2026-08-08T09:00:00+00:00,2026-08-08T20:00:00+00:00,Canwell,Birmingham,0,,,
41941623,"Road to Nashville Outdoor Festival | Eutopia, Barking",2026-08-08T14:00:00+00:00,2026-08-08T22:00:00+00:00,Barking,London,0,1.0,['Country/Americana'],1.0
42081441,Doncaster Pride 2026,2026-08-08T11:00:00+00:00,2026-08-08T22:00:00+00:00,Doncaster,South Yorkshire,0,5.0,"['Pop', 'Cheesy Dance', 'Hip Hop', 'Covers Band/Tribute Act', 'Alternative Pop']",
42467897,Fox Fest,2026-08-08T15:00:00+00:00,2026-08-08T23:00:00+00:00,Billericay,Essex,0,3.0,"['House', 'Deep House', 'Soulful House']",1.0
41297724,Hive Family Festival 2026,2026-08-08T11:45:00+00:00,2026-08-08T21:00:00+00:00,Southampton,Hants,0,5.0,"['Pop', 'Covers Band/Tribute Act', '2000s', 'Brit Pop', '2010s']",1.0
42359694,Cookout - Open-Air Summer Festival - Ldn East  - London,2026-08-08T15:00:00+00:00,2026-08-08T22:00:00+00:00,Canning Town,London,0,3.0,"['Dancehall', 'Reggae', 'Afrobeat']",
42437186,R&B Lovers - Summer Weekender - Freight Island Manchester,2026-08-08T15:00:00+00:00,2026-08-09T22:00:00+00:00,Manchester,Greater Manchester,0,2.0,"['R&B', 'Hip Hop']",
42136630,Back By Dope Demand Festival,2026-08-08T14:00:00+00:00,2026-08-08T22:00:00+00:00,Manchester,Greater Manchester,0,2.0,"['Old Skool', 'Bounce']",11.0
41991832,Adriatique present X on the Thames,2026-08-08T14:00:00+00:00,2026-08-08T23:00:00+00:00,Greenwich,London,0,1.0,['Electronic'],3.0
42472656,The Gee Cross Summer Festival,2026-08-08T12:00:00+00:00,2026-08-09T16:00:00+00:00,Hyde,Manchester,0,,,
42482491,Long Eaton Music Festival,2026-08-08T11:30:00+00:00,2026-08-08T22:00:00+00:00,Long Eaton,Nottingham,0,,,
42579858,Party In The Park 2026 - Tribute Festival,2026-08-08T15:00:00+00:00,2026-08-08T23:00:00+00:00,Pontefract,West Yorkshire,0,2.0,"['Rock', 'Pop']",
42328330,RNB MANIA | Bristol's R&B Festival,2026-08-08T15:00:00+00:00,2026-08-08T21:00:00+00:00,Bristol,Bristol,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
42170501,Grange-Fest 2026,2026-08-08T12:30:00+00:00,2026-08-08T23:30:00+00:00,Mablethorpe,Lincolnshire,0,5.0,"['Club Classics', 'Disco', 'Country/Americana', '2000s', 'Brit Pop']",2.0
41735405,Summer 90s Dance Outdoor Daytime Festival Cardiff,2026-08-08T15:00:00+00:00,2026-08-08T22:00:00+00:00,Cardiff,South Glamorgan,0,1.0,['1990s'],
41630701,Minersfest 90s,2026-08-08T12:00:00+00:00,2026-08-08T23:00:00+00:00,Saltburn-by-the-Sea,Cleveland,0,,,4.0
42517706,Leicester Food & Music Festival,2026-08-08T11:00:00+00:00,2026-08-09T22:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Pop', 'Indie', 'Reggae', 'Brit Pop', 'Alternative Pop']",3.0
41499206,Country Club - Country Music Festival - Shrewsbury,2026-08-08T15:00:00+00:00,2026-08-08T22:00:00+00:00,Shrewsbury,Shropshire,0,1.0,['Country/Americana'],
41326750,Save The Rave: Outdoor 90's Festival - Carlisle!,2026-08-08T12:00:00+00:00,2026-08-08T21:00:00+00:00,Carlisle,Cumbria,1,5.0,"['House', 'Trance', 'Acid House', 'Old Skool', 'Club Classics']",
42483044,Example | Live at Cattows Farm,2026-08-08T12:00:00+00:00,2026-08-08T23:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Pop', 'Rap', 'Retro and Throwbacks', 'EDM', '2000s']",1.0
41638729,Reggae at the Billy '26,2026-08-08T14:00:00+00:00,2026-08-08T21:00:00+00:00,BRISTOL,Bristol,0,2.0,"['Dancehall', 'Reggae']",
41736607,Martin Kemp Live DJ set - Back to the 80's - Brighton,2026-08-08T17:00:00+00:00,2026-08-08T22:00:00+00:00,Brighton,Brighton and Hove,0,1.0,['1980s'],1.0
42081929,Party At The Palace,2026-08-08T12:00:00+00:00,2026-08-09T23:00:00+00:00,Linlithgow,Scotland,0,,,26.0
42257580,Brookfest 2026,2026-08-08T13:00:00+00:00,2026-08-08T21:00:00+00:00,St.Helens,Cheshire,0,,,
42541534,The Official South West 64th Jamaican Independence Day,2026-08-08T14:00:00+00:00,2026-08-09T22:00:00+00:00,Bristol,Bristol,0,4.0,"['R&B', 'Dancehall', 'Hip Hop', 'Reggae']",
41647747,Peacock Freakshow 2,2026-08-08T14:00:00+00:00,2026-08-08T23:00:00+00:00,Bridlington,Yorkshire,0,1.0,['Progressive Rock'],2.0
42573183,R&B Lovers - Outdoor Festival Junkyard Norwich,2026-08-08T14:00:00+00:00,2026-08-08T22:00:00+00:00,Norwich,Norfolk,0,1.0,['R&B'],
42000596,Brynfest 2026,2026-08-08T13:00:00+00:00,2026-08-08T22:00:00+00:00,"Brynamman, Ammanford",West Glamorgan,0,,,
42412934,The Poetic Funk Afterparty,2026-08-08T21:00:00+00:00,2026-08-09T02:00:00+00:00,Hastings,Kent,0,,,
42428307,Summer Shellings,2026-08-08T14:00:00+00:00,2026-08-09T01:00:00+00:00,Bromsgrove,Birmingham,0,4.0,"['House', 'UK Garage', 'Drum and Bass', 'Bassline']",
42470341,Day & Night Refugee Fundraiser,2026-08-08T14:00:00+00:00,2026-08-08T23:45:00+00:00,London,London,0,1.0,['World Music'],
42374252,Taste Of Thailand Music And Food Festival,2026-08-08T10:00:00+00:00,2026-08-09T19:00:00+00:00,Bristol,Bristol,1,2.0,"['World Music', 'LGBTQ+']",
42516820,CH3 Presents : Downtown w/ Ozzie Guven,2026-08-08T14:00:00+00:00,2026-08-08T22:30:00+00:00,"Longton, Stoke-on-Tr",Staffordshire,0,3.0,"['House', 'UK Garage', 'Tech House']",3.0
42296596,Hidden Beach Festival: Day 1,2026-08-08T12:00:00+00:00,2026-08-08T22:00:00+00:00,Hastings,Kent,0,5.0,"['Jazz', 'Latin', 'Disco', 'Reggae', 'Afrobeat']",4.0
42476246,The George Harrison Project,2026-08-08T19:30:00+00:00,2026-08-08T22:00:00+00:00,Taunton,Somerset,0,,,
42513145,Music & Cider Festival,2026-08-08T13:00:00+00:00,2026-08-08T23:00:00+00:00,Wareham,Dorset,0,3.0,"['Rock', 'Covers Band/Tribute Act', 'Rock & Roll / 1950s']",
41738423,WV1fest,2026-08-08T11:00:00+00:00,2026-08-09T23:00:00+00:00,Wolverhampton,West Midlands,0,5.0,"['Rock', 'Indie', 'Metal', 'Alternative', 'Emo']",22.0
42321050,New Forest Fairy Festival,2026-08-08T10:00:00+00:00,2026-08-09T18:00:00+00:00,Ringwood,Dorset,0,,,
41652628,Maiden Voyage,2026-08-08T12:00:00+00:00,2026-08-08T23:00:00+00:00,London,London,0,2.0,"['House', 'Techno']",17.0
41980291,Sundown Country Festival - Bexleyheath,2026-08-09T12:00:00+00:00,2026-08-09T20:00:00+00:00,BEXLEYHEATH    ,Kent,0,1.0,['Country/Americana'],
42087923,Eastern Electrics 2026,2026-08-09T12:00:00+00:00,2026-08-09T22:00:00+00:00,London,London,0,2.0,"['House', 'Techno']",24.0
42474949,Garage Nation Generations Festival & Music Nation,2026-08-09T14:00:00+00:00,2026-08-09T22:00:00+00:00,Morden,London,0,5.0,"['House', 'UK Garage', 'Drum and Bass', 'Old Skool', 'Jungle']",1.0
42084732,Anjunadeep Open Air on the Thames,2026-08-09T14:00:00+00:00,2026-08-09T23:00:00+00:00,Greenwich,London,0,2.0,"['Deep House', 'Electronic']",3.0
42414798,London Reggae & Ska Festival - Morden Park,2026-08-09T14:00:00+00:00,2026-08-09T22:00:00+00:00,Morden,London,0,2.0,"['Ska', 'Reggae']",5.0
41326751,Outdoor Country Music Festival - Carlisle!,2026-08-09T12:00:00+00:00,2026-08-09T20:00:00+00:00,Carlisle,Cumbria,1,5.0,"['Rock', 'Acoustic', 'Folk', 'Covers Band/Tribute Act', 'Country/Americana']",
42509659,Summer 90s & 00s R&B Outdoor Festival - London 2026,2026-08-09T13:00:00+00:00,2026-08-09T21:00:00+00:00,London,London,0,2.0,"['R&B', 'Hip Hop']",
42250618,Flashback Fete,2026-08-09T15:00:00+00:00,2026-08-09T21:00:00+00:00,Birmingham,Birmingham,0,5.0,"['R&B', 'Dancehall', 'Themed', 'World Music', 'Afrobeat']",
42546173,AWOL @ Music Nation Festival 2026,2026-08-09T14:00:00+00:00,2026-08-09T22:00:00+00:00,Morden,London,0,5.0,"['House', 'UK Garage', 'Drum and Bass', 'Old Skool', 'Jungle']",1.0
42296601,Love Sensation Festival,2026-08-09T12:00:00+00:00,2026-08-09T21:00:00+00:00,Hastings,Kent,0,5.0,"['House', 'Club Classics', 'Funky House', 'Disco', 'Soulful House']",3.0
42509665,Gin & Juice: Old School Hip-Hop Outdoor Summer Festival,2026-08-09T13:00:00+00:00,2026-08-09T21:00:00+00:00,London,London,0,3.0,"['R&B', 'Rap', 'Hip Hop']",
42458878,Anjunadeep Open Air on the Thames,2026-08-09T14:00:00+00:00,2026-08-09T23:00:00+00:00,London,London,0,1.0,['Deep House'],1.0
42286829,Homegrown Festival,2026-08-11T11:00:00+00:00,2026-08-11T23:00:00+00:00,Brighton,Brighton and Hove,0,1.0,['Alternative'],18.0
41370917,Chargecandy at Boomtown Fair,2026-08-12T08:00:00+00:00,2026-08-16T23:00:00+00:00,Hampshire,Hants,0,5.0,"['Techno', 'Pop', 'Jazz', 'Hip Hop', 'Reggae']",
41408774,Boomtown,2026-08-12T11:00:00+00:00,2026-08-16T23:00:00+00:00,Hampshire,Hants,0,5.0,"['UK Garage', 'Drum and Bass', 'Folk', 'Disco', 'Reggae']",39.0
42414940,Borde Hill Summer Series (weekend tickets),2026-08-13T16:00:00+00:00,2026-08-15T22:30:00+00:00,West Sussex,Sussex,0,5.0,"['House', 'Drum and Bass', 'Pop', 'Soul', 'Indie Pop']",10.0
41770195,Ranch Jam Festival 2026,2026-08-14T09:00:00+00:00,2026-08-16T22:00:00+00:00,Leicester,Leicestershire,0,2.0,"['Acoustic', 'Country/Americana']",24.0
41496301,SOULTASIA Reading,2026-08-14T17:00:00+00:00,2026-08-14T22:30:00+00:00,Reading,Berkshire,0,4.0,"['R&B', 'Soul', 'Funk', 'Disco']",5.0
42326295,MK Weekender,2026-08-14T17:00:00+00:00,2026-08-15T23:00:00+00:00,Milton Keynes,Buckinghamshire,0,5.0,"['House', 'Old Skool', '1980s', 'Indie Pop', 'Orchestral']",23.0
42094278,LPT SEA Access,2026-08-14T17:00:00+00:00,2026-08-16T23:00:00+00:00,BRECHIN,Tayside,0,,,
41956367,Northampton Balloon Festival,2026-08-14T12:00:00+00:00,2026-08-16T22:30:00+00:00,Northampton,Northamptonshire,0,,,
42418173,Beach Fest Bournemouth,2026-08-14T15:00:00+00:00,2026-08-16T19:30:00+00:00,Bournemouth,Dorset,0,,,
41319616,SnugFest 2026 - Fell Foot Wood - Florentenes,2026-08-14T10:00:00+00:00,2026-08-16T11:00:00+00:00,Ulverston,Lancashire,0,5.0,"['Rock', 'Folk', 'Alternative', 'Punk', 'Spoken Word']",
42340063,Wild Within Women's Festival,2026-08-14T12:00:00+00:00,2026-08-16T15:00:00+00:00,Market Rasen,Lincolnshire,0,,,
42344155,WREXFEST 2026 - Early Bird Weekend Pass,2026-08-14T18:00:00+00:00,2026-08-16T03:00:00+00:00,Wrexham,Clwyd,0,4.0,"['Indie', 'Acoustic', 'Alternative', 'Experimental']",3.0
41356975,Marsh Tots,2026-08-14T12:00:00+00:00,2026-08-14T18:00:00+00:00,Old Romney,Kent,0,,,
42449880,Jurassic Fields,2026-08-14T11:00:00+00:00,2026-08-16T23:00:00+00:00,Bridport,Dorset,0,5.0,"['Rock', 'Indie', 'Alternative', 'Indie Pop', 'Pop Rock']",26.0
41780341,Country Calling,2026-08-14T11:00:00+00:00,2026-08-16T23:00:00+00:00,Chelmsford,Essex,0,1.0,['Country/Americana'],29.0
41839372,The Magpies Festival,2026-08-14T11:00:00+00:00,2026-08-15T23:00:00+00:00,York,Yorkshire,0,4.0,"['Folk', 'Swing', 'World Music', 'Country/Americana']",9.0
42412153,Big Weekender,2026-08-14T09:30:00+00:00,2026-08-16T17:30:00+00:00,Reading,Berkshire,0,,,
42084807,Vegan Camp Out,2026-08-14T11:00:00+00:00,2026-08-17T23:00:00+00:00,Newark,Nottingham,0,,,7.0
41923955,Ministry Of Sound Classical At Castle Howard,2026-08-15T14:00:00+00:00,2026-08-15T22:30:00+00:00,York,Yorkshire,0,5.0,"['House', 'Retro House', 'Club Classics', 'Orchestral', 'Soulful House']",6.0
41995756,Coloursfest 25th Anniversary 2026,2026-08-15T12:00:00+00:00,2026-08-16T23:00:00+00:00,Glasgow,Scotland,0,5.0,"['Trance', 'Hardcore/Hardstyle', 'Hard Trance', 'EDM', 'Hard Dance']",25.0
41652732,Norden Cricket Club Festival 2026,2026-08-15T12:00:00+00:00,2026-08-15T21:30:00+00:00,Rochdale,Manchester,0,,,
41371770,In the Park presents Lewis Capaldi,2026-08-15T16:00:00+00:00,2026-08-15T22:00:00+00:00,Liverpool,Merseyside,0,3.0,"['Pop', 'Indie', 'Indie Pop']",2.0
42368863,RNB MANIA | Sheffield's Outdoor Summer Festival,2026-08-15T15:00:00+00:00,2026-08-15T23:00:00+00:00,Sheffield,South Yorkshire,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
42418168,Déjà vu Garden Party,2026-08-15T14:00:00+00:00,2026-08-15T23:00:00+00:00,Hull,Humberside,0,5.0,"['House', 'Tech House', 'Club Classics', 'Funky House', 'Disco House']",
42323781,SKINNY LIVING - Solid Ground Festival,2026-08-15T13:00:00+00:00,2026-08-15T23:00:00+00:00,Wakefield,West Yorkshire,0,,,1.0
42483677,Wilmslow,2026-08-15T11:30:00+00:00,2026-08-15T22:00:00+00:00,Wilmslow,Manchester,0,,,
42341939,Electric Dreams - By The Sea 15th AUG - South Queensferry,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,South Queensferry,Scotland,0,3.0,"['House', 'Techno', 'Disco']",5.0
42426993,BOOZéBRUNCH The Festival Dalkeith Country Park,2026-08-15T12:00:00+00:00,2026-08-15T18:30:00+00:00,Dalkeith ,Scotland,0,4.0,"['Club Classics', 'Disco', 'Nu Disco', 'Disco House']",2.0
42502027,Garage Republic Outdoor Festival 2026 | Binks Yard Nottingham,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,Nottingham,Nottingham,0,5.0,"['UK Garage', 'R&B', 'Bass Music', '1990s', '2000s']",8.0
42435117,Evesham Music Festival 2026,2026-08-15T12:00:00+00:00,2026-08-15T21:30:00+00:00,Evesham,Hereford and Worcester,0,,,
42256533,Cafe Mambo Ibiza Classics In The Park Festival,2026-08-15T12:00:00+00:00,2026-08-15T22:00:00+00:00,Reading,Berkshire,0,5.0,"['House', 'Deep House', 'Retro House', 'Tech House', 'Club Classics']",8.0
41468324,Haze Festival - Sat 15th Aug 2026,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,Coventry,West Midlands,0,5.0,"['UK Garage', 'R&B', 'Deep House', 'Reggae', 'Amapiano']",3.0
41309912,Sheffield Festival Of Reggae| Network 2026,2026-08-15T13:00:00+00:00,2026-08-16T00:00:00+00:00,Sheffield,South Yorkshire,0,1.0,['Reggae'],8.0
42349793,Out There .,2026-08-15T19:30:00+00:00,2026-08-16T02:00:00+00:00,Clitheroe,Lancashire,0,3.0,"['House', 'Acid House', 'Old Skool']",
42541724,SOLAIRE: Open Air,2026-08-15T14:00:00+00:00,2026-08-15T21:00:00+00:00,Inverness,Highland,0,,,
42409128,OVER 30's CLUB - Summer Open Air Festival - Freight Island,2026-08-15T15:00:00+00:00,2026-08-15T22:00:00+00:00,Manchester,Greater Manchester,0,3.0,"['Pop', '1990s', '2000s']",
42313901,Summer 90s Outdoor Festival - Junkyard Norwich,2026-08-15T15:00:00+00:00,2026-08-15T22:00:00+00:00,Norwich,Norfolk,0,1.0,['1990s'],
42578367,Energy 91 Garden Rave 2,2026-08-15T15:00:00+00:00,2026-08-15T22:00:00+00:00,Stalybridge,Manchester,0,2.0,"['House', 'Old Skool']",
42083708,Magic of Thailand Festival in Brighton,2026-08-15T10:00:00+00:00,2026-08-16T19:00:00+00:00,Brighton,Brighton and Hove,0,,,
42542905,Her Frequency Rooftop Party,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,Lincoln,Lincolnshire,0,2.0,"['House', 'Tech House']",
42266756,Allday Indie Indoor Festival - Leeds,2026-08-15T17:00:00+00:00,2026-08-15T22:00:00+00:00,Leeds,West Yorkshire,0,3.0,"['Indie', 'Nu Indie', 'Indie Pop']",
41778294,OrchardFest 2026,2026-08-15T14:00:00+00:00,2026-08-15T22:15:00+00:00,Lydbrook,Gloucestershire,0,2.0,"['Rock', 'Pop']",
42405065,Garden Rave,2026-08-15T12:00:00+00:00,2026-08-15T23:00:00+00:00,Nazeing,London,0,,,
42375013,R&B Lovers - Saturday 15th August - Athena Leicester,2026-08-15T17:00:00+00:00,2026-08-15T23:00:00+00:00,Leicester,Leicestershire,0,1.0,['R&B'],
42375007,R&B Lovers - Saturday 15th August - Mint Warehouse,2026-08-15T15:00:00+00:00,2026-08-15T22:00:00+00:00,Leeds,West Yorkshire,0,1.0,['R&B'],
42375011,R&B Lovers - Saturday 15th August - DEPOT Cardiff,2026-08-15T17:00:00+00:00,2026-08-15T23:00:00+00:00,Cardiff,South Glamorgan,0,1.0,['R&B'],
42323754,Frogfest Liverpool - 2026,2026-08-15T14:00:00+00:00,2026-08-16T02:00:00+00:00,Liverpool,Merseyside,0,4.0,"['Alternative', 'New Wave', 'Synth Pop', 'Alternative Pop']",2.0
41350767,Rock The Marshes,2026-08-15T12:00:00+00:00,2026-08-16T23:00:00+00:00,Old Romney,Kent,0,3.0,"['Rock', 'Drum and Bass', 'Country/Americana']",
42497260,The CourtYard Fest,2026-08-15T10:30:00+00:00,2026-08-15T22:30:00+00:00,Betley,Cheshire,1,1.0,['EDM'],
42516770,ProDog Beach Fest 2026,2026-08-15T09:00:00+00:00,2026-08-16T17:00:00+00:00,Weston-super-Mare,Bristol,0,,,
42585320,Original Culture Festival 2026,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,Bedford,Bedfordshire,0,5.0,"['R&B', 'Funky House', 'Dancehall', 'Hip Hop', 'Reggae']",10.0
42581531,GWT Night Market,2026-08-15T17:00:00+00:00,2026-08-15T23:00:00+00:00,Nottingham,Nottingham,0,5.0,"['Ska', 'African', 'Reggae', 'Afrobeat', 'Amapiano']",
42478005,The Searchers and Hollies Experience,2026-08-15T19:30:00+00:00,2026-08-15T22:00:00+00:00,Canterbury,Kent,0,,,
41598846,The Temple Newsam Food Festival 2026: A Summertime Feast,2026-08-15T10:00:00+00:00,2026-08-16T19:00:00+00:00,West Yorkshire,West Yorkshire,0,,,
42092278,Michael Bibi extended set on the Thames,2026-08-16T14:00:00+00:00,2026-08-16T23:00:00+00:00,Greenwich,London,0,3.0,"['House', 'Tech House', 'Electronic']",5.0
42146705,Raver Tots Outdoor Festival Milton Keynes,2026-08-16T12:00:00+00:00,2026-08-16T18:00:00+00:00,Milton Keynes,Buckinghamshire,0,,,11.0
41790311,The Garden @SEA,2026-08-16T12:00:00+00:00,2026-08-16T21:00:00+00:00,BRECHIN,Tayside,0,5.0,"['Alternative', 'Indie Pop', 'Electro', 'LGBTQ+', 'Alternative Pop']",2.0
42146703,Raver Tots Outdoor Festival Reading,2026-08-16T13:00:00+00:00,2026-08-16T18:00:00+00:00,Reading,Berkshire,0,,,11.0
42585447,original Family Festival 2026,2026-08-16T11:00:00+00:00,2026-08-16T19:00:00+00:00,Bedford,Bedfordshire,0,3.0,"['Pop', 'Acoustic', 'Reggae']",1.0
42330364,Sounds of the 60s with The Zoots,2026-08-17T19:30:00+00:00,2026-08-17T22:00:00+00:00,Swanage,Dorset,0,,,
41408986,ArcTanGent,2026-08-19T11:00:00+00:00,2026-08-23T23:00:00+00:00,Bristol,Bristol,0,4.0,"['Rock', 'Metal', 'Alternative', 'Experimental']",50.0
42171678,Himley Live 2026: The K-POP Festival Experience,2026-08-20T16:00:00+00:00,2026-08-20T19:30:00+00:00,Dudley,West Midlands,0,2.0,"['Pop', 'K-pop']",
41780651,Rock N Roll Circus Norwich,2026-08-20T11:00:00+00:00,2026-08-23T23:00:00+00:00,Norwich,Norfolk,0,2.0,"['Indie', 'Indie Pop']",28.0
42450005,110 Above,2026-08-20T11:00:00+00:00,2026-08-22T23:00:00+00:00,Atherstone,,0,4.0,"['Rock', 'Indie', 'Alternative', 'Pop Rock']",25.0
41978642,Sunrise Film Festival,2026-08-20T10:00:00+00:00,2026-08-23T23:00:00+00:00,Lowestoft,Norfolk,0,,,
41970844,Sunrise Film Festival,2026-08-20T10:00:00+00:00,2026-08-23T23:00:00+00:00,Lowestoft,Norfolk,0,,,
42432517,Trentham Live,2026-08-20T11:00:00+00:00,2026-08-23T23:00:00+00:00,"Stone Road, Stoke On",Staffordshire,0,3.0,"['Pop', 'Indie', 'Electronic']",7.0
41813866,We Out Here Festival,2026-08-20T11:00:00+00:00,2026-08-23T23:00:00+00:00,Wimborne,Dorset,0,3.0,"['Indie', 'Hip Hop', 'Electronic']",31.0
41398417,Green Man Festival,2026-08-20T11:00:00+00:00,2026-08-23T23:00:00+00:00,Crickhowell,Gwent,0,3.0,"['Indie', 'Alternative', 'Indie Pop']",50.0
41377765,A New Day Festival 2026,2026-08-21T11:30:00+00:00,2026-08-23T23:00:00+00:00,Faversham,Kent,0,4.0,"['Rock', '1970s', 'Hard Rock', 'Progressive Rock']",28.0
42330684,"Rob Lamberti presents: George Michael | Keel SQ, Sunderland",2026-08-21T19:00:00+00:00,2026-08-21T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,2.0,"['Pop', '1980s']",1.0
42459555,U Fest - Boxpark Wembley - Friday 21st August,2026-08-21T18:00:00+00:00,2026-08-21T23:00:00+00:00,Wembley,London,0,5.0,"['UK Garage', 'R&B', 'Hip Hop', 'Grime', '1990s']",
41956407,Ibiza Classics Richmond,2026-08-21T18:00:00+00:00,2026-08-21T22:00:00+00:00,Richmond,Surrey,0,3.0,"['House', 'EDM', 'Orchestral']",
42375497,Symphonic Ibiza Orchestra Bristol,2026-08-21T17:00:00+00:00,2026-08-21T22:30:00+00:00,Bristol,Bristol,0,2.0,"['House', 'Funky House']",1.0
41489031,The Darley Park Weekender 2026,2026-08-21T16:00:00+00:00,2026-08-21T23:00:00+00:00,Derby,Derbyshire,0,3.0,"['R&B', 'Pop', 'Soul']",3.0
41499775,Flocksteady Bleats 2026,2026-08-21T12:00:00+00:00,2026-08-23T22:30:00+00:00,Salisbury,Wiltshire,0,3.0,"['Ska', 'Punk', 'Reggae']",6.0
42332312,Phases Casa Nueva X Bunker,2026-08-21T20:00:00+00:00,2026-08-22T03:00:00+00:00,Nottingham,Nottingham,0,3.0,"['House', 'Deep House', 'Tech House']",
42511298,Field Maneuvers,2026-08-21T11:00:00+00:00,2026-08-23T23:00:00+00:00,Norwich,Norfolk,0,4.0,"['House', 'Techno', 'Electronic', 'EDM']",37.0
42434626,One Love Festival,2026-08-21T11:00:00+00:00,2026-08-22T23:00:00+00:00,Lewes,Brighton and Hove,0,1.0,['Reggae'],12.0
41783439,Beautiful Days Festival,2026-08-21T11:00:00+00:00,2026-08-23T23:00:00+00:00,Ottery Saint Mary,Devon,0,3.0,"['Rock', 'Indie', 'Alternative']",50.0
41621201,Tribfest 2026,2026-08-21T12:00:00+00:00,2026-08-23T23:45:00+00:00,Driffield,Yorkshire,0,,,
42146807,Flocksteady Bleats,2026-08-21T12:00:00+00:00,2026-08-23T22:30:00+00:00,Salisbury,Wiltshire,0,1.0,['Reggae'],
42321222,3 Wishes Fairy Festival,2026-08-21T10:00:00+00:00,2026-08-23T23:00:00+00:00,Wells,Avon,0,,,
41381840,FAC51 The Haçienda at Wollaton Hall - Nottingham,2026-08-22T13:00:00+00:00,2026-08-22T23:00:00+00:00,Nottingham,Nottingham,0,5.0,"['House', 'Acid House', 'Soul', 'Disco House', 'Soulful House']",8.0
41498381,Park Rock Richmond 2026,2026-08-22T12:00:00+00:00,2026-08-22T22:00:00+00:00,Richmond,Surrey,0,3.0,"['Rock', 'Pop', 'Covers Band/Tribute Act']",
41478095,Rockore 2026,2026-08-22T11:00:00+00:00,2026-08-22T22:30:00+00:00,Lochgelly,Fife,0,,,5.0
42263225,"CLAIRE RICHARDS, ETERNAL & MORE| Love the 90s Fest |Keel Square",2026-08-22T13:00:00+00:00,2026-08-22T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,1.0,['1990s'],13.0
42258141,Remember Them Dayz Fest - London - Boxpark Wembley,2026-08-22T18:00:00+00:00,2026-08-22T23:00:00+00:00,Wembley,London,0,5.0,"['Rap', 'Hip Hop', 'Grime', 'Afrobeat', 'Trap']",
41387582,Roe Green Cricket Club festival 2026,2026-08-22T12:00:00+00:00,2026-08-22T21:30:00+00:00,Worsley,Greater Manchester,0,,,
41777820,SOULTASIA - Bristol,2026-08-22T13:00:00+00:00,2026-08-22T22:30:00+00:00,Bristol,Bristol,0,4.0,"['R&B', 'Soul', 'Funk', 'Disco']",4.0
41735474,Himley Live 2026: The Groove Society,2026-08-22T13:30:00+00:00,2026-08-22T22:00:00+00:00,Dudley,West Midlands,0,5.0,"['House', 'Tech House', 'Disco', 'Orchestral', 'Disco House']",2.0
42262258,Banff Castle Rocks,2026-08-22T13:00:00+00:00,2026-08-22T23:00:00+00:00,Banff,Grampian,0,5.0,"['Rock', 'Pop', 'Indie', 'Country/Americana', 'Brit Pop']",4.0
42145793,Purple Disco Machine,2026-08-22T14:30:00+00:00,2026-08-22T22:00:00+00:00,London,London,0,2.0,"['Disco', 'Disco House']",4.0
41943022,Southbound Fest,2026-08-22T12:00:00+00:00,2026-08-23T22:00:00+00:00,Eastbourne,Brighton and Hove,0,5.0,"['House', 'Trance', 'Drum and Bass', 'Old Skool', 'EDM']",8.0
42081986,"NADINE COYLE & MORE | Pop Republic Fest | Freight Island, MCR",2026-08-22T14:00:00+00:00,2026-08-22T22:00:00+00:00,Manchester,Greater Manchester,0,3.0,"['Pop', '1990s', '2000s']",4.0
